File	Left Context	Hit	Right Context
5677_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5680_tagged.txt	Benny_NN1 	is_VBZ going_VVGK to_TO continue_VVI 	studying_VVG 
5680_tagged.txt	he_PPHS1 finishes_VVZ this_DD1 class_NN1 he_PPHS1 	is_VBZ going_VVGK to_TO drink_VVI 	his_APPGE 
5683_tagged.txt	still_RR studies_NN2 in_II ELI_NP1 he_PPHS1 	is_VBZ going_VVGK to_TO decide_VVI 	which_DDQ 
5690_tagged.txt	when_CS you_PPY read_VV0 this_DD1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO go_VVI 	to_II 
5690_tagged.txt	he_PPHS1 arrives_VVZ at_II CCAC_NP1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO study_VVI 	about_II 
5690_tagged.txt	When_CS he_PPHS1 finishes_VVZ ELI_NN1 he_PPHS1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5690_tagged.txt	until_CS he_PPHS1 graduates_NN2 university_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO get_VVI 	a_AT1 
5693_tagged.txt	will_VM finish_VVI school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5694_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5700_tagged.txt	ELI_JJ course_NN1 is_VBZ finish_NN1 ._. She_PPHS1 	is_VBZ going_VVGK to_TO upgrade_VVI 	her_APPGE 
5700_tagged.txt	people_NN ._. For_IF these_DD2 reason_VV0@ she_PPHS1 	is_VBZ going_VVGK to_TO find_VVI 	a_AT1 
5700_tagged.txt	is_VBZ a_AT1 US_NP1 company_NN1 ._. She_PPHS1 	is_VBZ going_VVGK to_TO make_VVI 	many_DA2 
5701_tagged.txt	will_VM finish_VVI school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5702_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5703_tagged.txt	your_APPGE day_NNT1 because_CS the_AT schedule_NN1 	is_VBZ going_VVGK to_TO help_VVI 	you_PPY 
5707_tagged.txt	will_VM finish_VVI school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5708_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5725_tagged.txt	will_VM finish_VVI school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5726_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5737_tagged.txt	will_VM finish_VVI school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5738_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5824_tagged.txt	he_PPHS1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
5834_tagged.txt	He_PPHS1 	is_VBZ going_VVGK to_TO study_VVI 	for_IF 
6072_tagged.txt	questions_NN2 about_II his_APPGE future_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO visit_VVI 	his_APPGE 
6072_tagged.txt	he_PPHS1 leaves_VVZ United_NP1 States_NP1 he_PPHS1 	is_VBZ going_VVGK to_TO overcome_VVI 	some_DD 
6807_tagged.txt	adverb_NN1 )_) suggesting_VVG that_CST something_PN1 bad_JJ 	is_VBZ going_VVGK to_TO happen_VVI 	in_II 
7766_tagged.txt	about_II a_AT1 draft_NN1 however_RRQV he_PPHS1 	is_VBZ going_VVGK to_TO get_VVI 	his_APPGE 
8084_tagged.txt	TV_NN1 a_RR21@ lot_RR22 because_CS that_DD1 	is_VBZ going_VVGK to_TO affect_VVI 	their_APPGE 
8312_tagged.txt	our_APPGE country_NN1 ._. And_CC now_RT Japan_NP1 	is_VBZ going_VVGK to_TO lose_VVI 	own_DA 
8362_tagged.txt	popularity_NN1 of_IO fast_JJ food_NN1 restaurants_NN2 	is_VBZ going_VVGK to_TO increase_VVI ._. 	However_RRQV 
8407_tagged.txt	our_APPGE country_NN1 ._. And_CC now_RT Japan_NP1 	is_VBZ going_VVGK to_TO lose_VVI 	own_DA 
8540_tagged.txt	CST Myung_NP1 Bak_NP1 ANON_JJ NAME_NN1 0_MC 	is_VBZ going_VVGK to_TO give_VVI 	a_AT1 
8966_tagged.txt	VD0 n't_XX know_VVI what_DDQ life_NN1 	is_VBZ going_VVGK to_TO give_VVI 	you_PPY 
9309_tagged.txt	predicted_VVD that_CST The_AT Korean_JJ landfill_NN1 	is_VBZ going_VVGK to_TO disappear_VVI 	after_II 30_
9309_tagged.txt	First_MD of_IO all_DB the_AT government_NN1 	is_VBZ going_VVGK to_TO make_VVI 	new_JJ 
9309_tagged.txt	new_JJ landfill_NN1 ._. Second_NNT1 The_AT government_NN1 	is_VBZ going_VVGK to_TO export_VVI 	trash_NN1 
9479_tagged.txt	VD0 n't_XX know_VVI what_DDQ life_NN1 	is_VBZ going_VVGK to_TO give_VVI 	you_PPY 
10509_tagged.txt	tenure_NN1 is_VBZ almost_RR expired_VVN he_PPHS1 	is_VBZ going_VVGK to_TO retire_VVI 	only_JJ 
10570_tagged.txt	be_VBI very_RG empty_JJ because_CS everybody_PN1 	is_VBZ going_VVGK to_TO travel_VVI ._. 	Today_RT 
10687_tagged.txt	his_APPGE firm_JJ political_JJ creed_NN1 ._. One_PN1 	is_VBZ going_VVGK to_TO retire_VVI 	from_II 
10687_tagged.txt	in_II two_MC weeks_NNT2 and_CC another_DD1 	is_VBZ going_VVGK to_TO keep_VVI 	his_APPGE 
12233_tagged.txt	wait_VVI for_IF my_APPGE uncle_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO come_VVI 	to_II 
12406_tagged.txt	that_CST anybody_PN1 can_VM predict_VVI what_DDQ 	is_VBZ going_VVGK to_TO happen_VVI 	can_VM 
12525_tagged.txt	studying_VVG in_II Pittsburgh_NP1 but_CCB he_PPHS1 	is_VBZ going_VVGK to_TO go_VVI 	back_RP 
12566_tagged.txt	or_CC later_RRR the_AT adopted_JJ@ person_NN1 	is_VBZ going_VVGK to_TO ask_VVI 	about_II 
13110_tagged.txt	began_VVD to_TO go_VVI out_RP ._. She_PPHS1 	is_VBZ going_VVGK to_TO live_VVI 	with_IW 
13324_tagged.txt	Angles_NP1 Boston_NP1 ._. My_APPGE friend_NN1 Sophie_NP1 	is_VBZ going_VVGK to_TO join_VVI 	me_PPIO1 ._. 
13830_tagged.txt	and_CC listen_VVI to_II what_DDQ she_PPHS1 	is_VBZ going_VVGK to_TO say_VVI ._. 	It_PPH1 '
13848_tagged.txt	they_PPHS2 will_VM make_VVI anything_PN1 that_CST 	is_VBZ going_VVGK to_TO annoy_VVI 	me_PPIO1 
14680_tagged.txt	other_PPX222 for_REX21 example_REX22 if_CS someone_PN1 	is_VBZ going_VVGK to_TO get_VVI 	married_JJ 
14870_tagged.txt	after_II finishing_VVG his_APPGE study_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO go_VVI 	back_RP 
14870_tagged.txt	not_XX forget_VVI us_PPIO2 because_CS he_PPHS1 	is_VBZ going_VVGK to_TO visit_VVI 	Pittsburgh_NP1 
14870_tagged.txt	NN1 is_VBZ boy_NN1 ANON_JJ NAME_NN1 0_MC 	is_VBZ going_VVGK to_TO name_VVI 	him_PPHO1 
14872_tagged.txt	prepare_VVI himself_PPX1 for_IF TOEFL_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
14872_tagged.txt	APPGE first_MD baby_NN1 ANON_JJ NAME_NN1 0_MC 	is_VBZ going_VVGK to_TO visit_VVI 	me_PPIO1 ._. 
14888_tagged.txt	Shima_NN1 	is_VBZ going_VVGK to_TO go_VVI 	Carnegie_NP1 
14888_tagged.txt	Mellon_NP1 University_NN1 next_MD year_NNT1 ._. She_PPHS1 	is_VBZ going_VVGK to_TO continue_VVI 	studying_VVG 
14898_tagged.txt	she_PPHS1 finishes_VVZ the_AT class_NN1 ._. She_PPHS1 	is_VBZ going_VVGK to_TO continue_VVI 	studying_VVG 
14898_tagged.txt	in_II university_NN1 of_IO Pittsburgh_NP1 she_PPHS1 	is_VBZ going_VVGK to_TO qualify_VVI 	as_II 
14898_tagged.txt	she_PPHS1 finishes_VVZ this_DD1 semester_NN1 she_PPHS1 	is_VBZ going_VVGK to_TO continue_VVI 	learning_VVG 
14899_tagged.txt	she_PPHS1 lives_VVZ the_AT Pittsburgh_NP1 she_PPHS1 	is_VBZ going_VVGK to_TO exercise_VVI ._. 	She_PPHS1 
14900_tagged.txt	In_II his_APPGE future_JJ plans_NN2 ._. He_PPHS1 	is_VBZ going_VVGK to_TO study_VVI 	in_II 
15187_tagged.txt	than_CSN first_MD year_NNT1 ._. The_AT time_NNT1 	is_VBZ going_VVGK to_TO decrease_VVI 	to_II 34_
15319_tagged.txt	to_TO recover_VVI completely_RR ._. And_CC circumstance_NN1 	is_VBZ going_VVGK to_TO go_VVI 	bad_JJ 
15674_tagged.txt	is_VBZ humid_JJ ._. I_PPIS1 think_VV0 it_PPH1 	is_VBZ going_VVGK to_TO rain_VVI ._. 	The_AT 
15697_tagged.txt	white_JJ and_CC black_JJ clouds_NN2 ._. It_PPH1 	is_VBZ going_VVGK to_TO rain_VVI ._. 	The_AT 
15906_tagged.txt	the_AT baby_NN1 because_CS the_AT clerk_NN1 	is_VBZ going_VVGK to_TO help_VVI 	them_PPHO2 
16221_tagged.txt	for_IF continuing_VVG his_APPGE study_NN1 ._. He_PPHS1 	is_VBZ going_VVGK to_TO get_VVI 	a_AT1 
17018_tagged.txt	raise_VVI their_APPGE incomes_NN2 ._. Otherwise_RR nothing_PN1 	is_VBZ going_VVGK to_TO change_VVI ._. 	The_AT 
17042_tagged.txt	means_NN culture_NN1 shock_NN1 ._. Anyone_PN1 who_PNQS 	is_VBZ going_VVGK to_TO live_VVI 	in_II 
17338_tagged.txt	reasons_NN2 from_II the_AT above_JJ@ list_NN1 	is_VBZ going_VVGK to_TO jump_VVI 	out_II21 
17338_tagged.txt	is_VBZ happy_JJ because_CS her_APPGE girlfriend_NN1 	is_VBZ going_VVGK to_TO marry_VVI 	her_PPHO1 ._. 
17511_tagged.txt	Oakland_NP1 	is_VBZ going_VVGK to_TO build_VVI 	two_MC 
17925_tagged.txt	sit_VVI and_CC pick_VVI someone_PN1 that_CST 	is_VBZ going_VVGK to_TO become_VVI 	your_APPGE 
17930_tagged.txt	people_NN and_CC all_DB of_IO them_PPHO2 	is_VBZ going_VVGK to_TO bring_VVI 	their_APPGE 
18364_tagged.txt	ask_VVI such_DA questions_NN2 like_II What_DDQ 	is_VBZ going_VVGK to_TO happen_VVI 	if_CS 
18572_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ._. My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18573_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18574_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18575_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18576_tagged.txt	I_PPIS1 finish_VV0 school_NN1 ?_? My_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18578_tagged.txt	I_PPIS1 finish_VV0 school_NN1 my_APPGE roommate_NN1 	is_VBZ going_VVGK to_TO take_VVI 	a_AT1 
18719_tagged.txt	Fiat_NP1 	is_VBZ going_VVGK to_TO help_VVI 	Chrysler_NP1 
18733_tagged.txt	Fiat_NP1 	is_VBZ going_VVGK to_TO make_VVI 	co company_
18738_tagged.txt	Fiat_NP1 	is_VBZ going_VVGK to_TO give_VVI 	their_APPGE 
18759_tagged.txt	Fiat_NP1 	is_VBZ going_VVGK to_TO get_VVI 	into_II 
18823_tagged.txt	Fiat_NP1 	is_VBZ going_VVGK to_TO help_VVI 	Chrysler_NP1 
18930_tagged.txt	in_II my_APPGE body_NN1 that_CST something_PN1 	is_VBZ going_VVGK to_TO happen_VVI ._. 	
19074_tagged.txt	do_VDI negative_JJ actions_NN2 ._. The_AT problem_NN1 	is_VBZ going_VVGK to_TO last_VVI 	and_CC 
19578_tagged.txt	PPHO2 ._. The_AT player_NN1 with_IW number_NN1 22_MC 	is_VBZ going_VVGK to_TO fight_VVI 	though_CS 
19679_tagged.txt	Therefore_RR total_JJ number_NN1 of_IO student_NN1 	is_VBZ going_VVGK to_TO increase_VVI ._. 	
19798_tagged.txt	and_CC how_RGQ@ much_DA1 to_TO eat_VVI 	is_VBZ going_VVGK to_TO help_VVI 	for_IF 
20572_tagged.txt	that_CST means_VVZ the_AT government_NN1 revenue_NN1 	is_VBZ going_VVGK to_TO increase_VVI ._. 	It_PPH1 
20617_tagged.txt	information_NN1 ._. In_RR21 addition_RR22 your_APPGE interest_NN1 	is_VBZ going_VVGK to_TO increase_VVI ._. 	Some_DD 
20886_tagged.txt	information_NN1 ._. In_RR21 addition_RR22 your_APPGE interest_NN1 	is_VBZ going_VVGK to_TO increase_VVI ._. 	Some_DD 
21564_tagged.txt	about_II health_NN1 care_VV0 their_APPGE staff_NN 	is_VBZ going_VVGK to_TO face_VVI 	health_NN1 
21589_tagged.txt	information_NN1 ._. In_RR21 addition_RR22 your_APPGE interest_NN1 	is_VBZ going_VVGK to_TO increase_VVI ._. 	Almost_RR 
21663_tagged.txt	an_AT1 uneasy_JJ feeling_NN1 that_CST something_PN1 	is_VBZ going_VVGK to_TO happen_VVI ._. 	Then_RT 
22110_tagged.txt	how_RGQ@ long_RR the_AT flu_NN1 season_NNT1 	is_VBZ going_VVGK to_TO last_VVI ._. 	
22166_tagged.txt	scary_JJ atmosphere_NN1 as_CS21 if_CS22 ghost_NN1 	is_VBZ going_VVGK to_TO show_VVI 	up_RP 
22306_tagged.txt	education_NN1 ._. For_REX21 example_REX22 everyone_PN1 who_PNQS 	is_VBZ going_VVGK to_TO study_VVI 	at_II 
22381_tagged.txt	be_VBI sure_JJ that_CST the_AT result_NN1 	is_VBZ going_VVGK to_TO satisfy_VVI 	us_PPIO2 ._. 
22411_tagged.txt	education_NN1 ._. For_REX21 example_REX22 everyone_PN1 who_PNQS 	is_VBZ going_VVGK to_TO study_VVI 	at_II 
23055_tagged.txt	is_VBZ impossible_JJ to_TO know_VVI what_DDQ 	is_VBZ going_VVGK to_TO happen_VVI 	on_II 
23204_tagged.txt	VVN ANON_JJ NAME_NN1 0_MC and_CC he_PPHS1 	is_VBZ going_VVGK to_TO graduate_VVI 	in_II 
23205_tagged.txt	eighteen_MC years_NNT2 old_JJ young_JJ man_NN1 	is_VBZ going_VVGK to_TO graduate_VVI 	from_II 
23552_tagged.txt	is_VBZ studying_VVG English_NN1 because_CS she_PPHS1 	is_VBZ going_VVGK to_TO marry_VVI 	in_II 
23816_tagged.txt	the_AT blizzard_NN1 and_CC when_CS it_PPH1 	is_VBZ going_VVGK to_TO stop_VVI ._. 	It_PPH1 
24045_tagged.txt	the_AT air_NN1 pollution_NN1 next_MD generation_NN1 	is_VBZ going_VVGK to_TO encounter_VVI 	several_DA2 
24106_tagged.txt	use_VVI it_PPH1 he_PPHS1 or_CC she_PPHS1 	is_VBZ going_VVGK to_TO lose_VVI 	it_PPH1 
24238_tagged.txt	friend_NN1 to_TO describe_VVI me_PPIO1 he_PPHS1 	is_VBZ going_VVGK to_TO say_VVI 	something_PN1 
24422_tagged.txt	help_VV0 them_PPHO2 and_CC this_DD1 feature_NN1 	is_VBZ going_VVGK to_TO filter_VVI 	your_APPGE 
25557_tagged.txt	Who_PNQS 	is_VBZ going_VVGK to_TO protect_VVI 	our_APPGE 
25557_tagged.txt	t_XX serve_VVI this_DD1 duty_NN1 who_PNQS 	is_VBZ going_VVGK to_TO protect_VVI 	us_PPIO2 
25758_tagged.txt	Which_DDQ one_MC1 of_IO these_DD2 aspects_NN2 	is_VBZ going_VVGK to_TO enhance_VVI 	the_AT 
26030_tagged.txt	t_XX do_VDI well_RR and_CC he_PPHS1 	is_VBZ going_VVGK to_TO fail_VVI ._. 	TOEFL_NP1 
26214_tagged.txt	t_XX do_VDI well_RR and_CC he_PPHS1 	is_VBZ going_VVGK to_TO fail_VVI ._. 	Many_DA2 
26450_tagged.txt	I_PPIS1 heard_VVD that_CST my_APPGE mother_NN1 	is_VBZ going_VVGK to_TO abort_VVI 	me_PPIO1 
26672_tagged.txt	But_CCB it_PPH1 looks_VVZ like_CS he_PPHS1 	is_VBZ going_VVGK to_TO face_VVI 	some_DD 
27202_tagged.txt	Rava_NP1 's_GE book_NN1 that_CST Elaine_NP1 	is_VBZ going_VVGK to_TO edit_VVI ._. 	For_IF 
27275_tagged.txt	should_VM know_VVI that_DD1 new_JJ person_NN1 	is_VBZ going_VVGK to_TO change_VVI 	their_APPGE 
27412_tagged.txt	it_PPH1 is_VBZ ._. Unfortunately_RR the_AT Maldives_NP1 	is_VBZ going_VVGK to_TO sink_VVI 	into_II 
27892_tagged.txt	the_AT spring_NN1 and_CC if_CS it_PPH1 	is_VBZ going_VVGK to_TO rain_VVI 	it_PPH1 
27901_tagged.txt	My_APPGE friend_NN1 	is_VBZ going_VVGK to_TO visit_VVI 	Cozumel_NP1 ._. 
27967_tagged.txt	disscuss_VVI this_DD1 problem_NN1 my_APPGE essay_NN1 	is_VBZ going_VVGK to_TO expound_VVI 	three_MC 
27972_tagged.txt	and_CC Ross_NP1 know_VV0 that_DD1 Chandeler_NN1 	is_VBZ going_VVGK to_TO propose_VVI 	to_II 
28056_tagged.txt	individual_NN1 ._. They_PPHS2 say_VV0 that_CST whatever_DDQV 	is_VBZ going_VVGK to_TO benefit_VVI 	their_APPGE 
28093_tagged.txt	disscuss_VVI this_DD1 problem_NN1 my_APPGE essay_NN1 	is_VBZ going_VVGK to_TO expound_VVI 	three_MC 
28702_tagged.txt	his_APPGE major_JJ ._. He_PPHS1 said_VVD he_PPHS1 	is_VBZ going_VVGK to_TO go_VVI 	to_II 
29723_tagged.txt	NN2 '_GE sense_NN1 knowing_VVG when_RRQ someone_PN1 	is_VBZ going_VVGK to_TO die_VVI ._. 	It_PPH1 '
29723_tagged.txt	t_XX know_VVI who_PNQS but_CCB someone_PN1 	is_VBZ going_VVGK to_TO die_VVI ._. 	For_IF 
29790_tagged.txt	exercices_NN2 by_II dieting_VVG or_CC running_NN1 	is_VBZ going_VVGK to_TO help_VVI 	you_PPY 
32097_tagged.txt	To_TO think_VVI about_II something_PN1 that_CST 	is_VBZ going_VVGK to_TO happen_VVI 	especially_RR 
32106_tagged.txt	feeling_VVG excited_JJ about_RG sth_NNU that_DD1 	is_VBZ going_VVGK to_TO happend_VVI 	
35030_tagged.txt	a_AT1 child_NN1 that_CST every_AT1 day_NNT1 	is_VBZ going_VVGK to_TO remind_VVI 	you_PPY 
35030_tagged.txt	result_NN1 of_IO this_DD1 the_AT baby_NN1 	is_VBZ going_VVGK to_TO suffer_VVI 	because_CS 
35030_tagged.txt	going_VVGK to_TO suffer_VVI because_CS he_PPHS1 	is_VBZ going_VVGK to_TO live_VVI 	with_IW 
35890_tagged.txt	other_JJ uses_NN2 and_CC the_AT company_NN1 	is_VBZ going_VVGK to_TO start_VVI 	selling_VVG 
35893_tagged.txt	MC consecutive_JJ major_JJ finals_NN2 ._. Now_RT wimbledon 	is_VBZ going_VVGK to_TO start_VVI ._. 	Before_CS 
36397_tagged.txt	sanitations_NN2 for_IF safe_JJ drinking_NN1 water_NN1 	is_VBZ going_VVGK to_TO take_VVI 	too_RG 
36671_tagged.txt	a_AT1 daily_JJ basis_NN1 otherwise_RR it_PPH1 	is_VBZ going_VVGK to_TO affect_VVI 	his_APPGE 
103_tagged.txt	what_DDQ 's_VBZ up_RP or_CC how_RRQ '	s_VBZ going_VVGK to_TO replace_VVI 	how_RRQ 
2613_tagged.txt	NN1 named_VVD ANON_JJ NAME_NN1 0_MC ._. He_PPHS1 '	s_VBZ going_VVGK to_TO contunue_VVI 	studying_VVG 
2640_tagged.txt	He_PPHS1 '	s_VBZ going_VVGK to_TO continue_VVI 	to_TO 
2654_tagged.txt	look_VVI about_II his_APPGE wife_NN1 ._. He_PPHS1 '	s_VBZ going_VVGK to_TO buy_VVI 	a_AT1 
2655_tagged.txt	right_NN1 now_RT in_II America_NP1 ._. He_PPHS1 '	s_VBZ going_VVGK to_TO apply_VVI 	for_IF 
3249_tagged.txt	the_AT water_NN1 cleaned_VVD ._. Otherwise_RR it_PPH1 '	s_VBZ going_VVGK to_TO harm_VVI 	people_NN 
6419_tagged.txt	After_CS ELI_JJ class_NN1 finishes_VVZ he_PPHS1 '	s_VBZ going_VVGK to_TO go_VVI 	to_II 
6419_tagged.txt	to_TO enter_VVI MBA_NN1 ._. Then_RT he_PPHS1 '	s_VBZ going_VVGK to_TO study_VVI 	about_II 
6419_tagged.txt	After_CS he_PPHS1 graduate_VV0 school_NN1 he_PPHS1 '	s_VBZ going_VVGK to_TO come_VVI 	back_RP 
6419_tagged.txt	a_AT1 job_NN1 in_II Korea_NP1 ._. He_PPHS1 '	s_VBZ going_VVGK to_TO get_VVI 	a_AT1 
8441_tagged.txt	have_VHI to_TO worry_VVI about_II what_DDQ '	s_VBZ going_VVGK to_TO happen_VVI 	later_RRR 
8441_tagged.txt	t_XX have_VHI to_TO worry_VVI what_DDQ '	s_VBZ going_VVGK to_TO happen_VVI 	later_RRR ._. 
8441_tagged.txt	to_TO be_VBI excited_VVN@ about_II what_DDQ '	s_VBZ going_VVGK to_TO happen_VVI 	I_PPIS1 
13067_tagged.txt	is_VBZ not_XX serious_JJ but_CCB it_PPH1 '	s_VBZ going_VVGK to_TO encroach_VVI 	other_JJ 
21761_tagged.txt	NN1 is_VBZ ANON_JJ NAME_NN1 0_MC ._. He_PPHS1 '	s_VBZ going_VVGK to_TO study_VVI 	MBA_NN1 
21761_tagged.txt	VVI ELI_NN1 he_PPHS1 turn_VV0 32_MC ._. He_PPHS1 '	s_VBZ going_VVGK to_TO visit_VVI 	florida_FW 
21761_tagged.txt	NN1 after_CS he_PPHS1 turns_VVZ 33_MC ._. He_PPHS1 '	s_VBZ going_VVGK to_TO look_VVI 	for_IF 
29790_tagged.txt	one_PN1 you_PPY like_VV0 better_RRR ._. It_PPH1 '	s_VBZ going_VVGK to_TO allow_VVI 	you_PPY 
18579_tagged.txt	WILL_VM FINISH_VVI SCHOOL_NN1 ?_? MY_APPGE ROOMMATE_NN1 	IS_VBZ GOING_VVGK TO_TO TAKE_VVI 	A_AT1@ 
107_tagged.txt	to_II them_PPHO2 next_MD morning_NNT1 they_PPHS2 	are_VBR going_VVGK to_TO say_VVI (_( 	DO_VD0 
569_tagged.txt	also_RR their_APPGE career_NN1 so_CS@ they_PPHS2 	are_VBR going_VVGK to_TO spend_VVI 	most_DAT 
569_tagged.txt	the_AT time_NNT1 working_VVG because_CS they_PPHS2 	are_VBR going_VVGK to_TO love_VVI 	it_PPH1 
569_tagged.txt	be_VBI ?_? And_CC how_RGQ@ much_RR we_PPIS2 	are_VBR going_VVGK to_TO love_VVI 	our_APPGE 
733_tagged.txt	hate_VVI you_PPY and_CC then_RT they_PPHS2 	are_VBR going_VVGK to_TO get_VVI 	far_RR 
816_tagged.txt	could_VM get_VVI damage_NN1 mentally_RR ._. They_PPHS2 	are_VBR going_VVGK to_TO deal_VVI 	with_IW 
892_tagged.txt	By_II the_AT way_NN1 if_CS you_PPY 	are_VBR going_VVGK to_TO buy_VVI 	a_AT1 
954_tagged.txt	the_AT daily_JJ life_NN1 but_CCB they_PPHS2 	are_VBR going_VVGK to_TO notice_VVI 	this_DD1 
989_tagged.txt	late_JJ for_IF your_APPGE interview_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO interview_VVI 	the_AT 
1076_tagged.txt	and_CC the_AT day_NNT1 that_CST you_PPY 	are_VBR going_VVGK to_TO stop_VVI ._. 	Then_RT 
1128_tagged.txt	could_VM be_VBI damaged_VVN mentally_RR ._. They_PPHS2 	are_VBR going_VVGK to_TO deal_VVI 	with_IW 
1129_tagged.txt	VVD 7._MC inherit_VV0 Sentence_NN1 unless_CS you_PPY 	are_VBR going_VVGK to_TO inherit_VVI 	a_AT1 
1251_tagged.txt	to_TO make_VVI sure_JJ that_CST we_PPIS2 	are_VBR going_VVGK to_TO rise_VVI 	great_JJ 
1358_tagged.txt	me_PPIO1 a_AT1 lot_NN1 of_IO things_NN2 	are_VBR going_VVGK to_TO change_VVI ._. 	If_CS 
1372_tagged.txt	have_VHI many_DA2 choices_NN2 what_DDQ they_PPHS2 	are_VBR going_VVGK to_TO eat_VVI 	for_IF 
1446_tagged.txt	bankruptcy_NN1 ._. In_II this_DD1 paper_NN1 we_PPIS2 	are_VBR going_VVGK to_TO give_VVI 	them_PPHO2 
1446_tagged.txt	should_VM think_VVI about_II how_RRQ they_PPHS2 	are_VBR going_VVGK to_TO pay_VVI 	for_IF 
1480_tagged.txt	bring_VV0 their_APPGE lunch_NN1 boxes_NN2 and_CC 	are_VBR going_VVGK to_TO heat_VVI 	their_APPGE 
1654_tagged.txt	We_PPIS2 	are_VBR going_VVGK to_TO buy_VVI 	some_DD 
1654_tagged.txt	equipments_NN2 are_VBR too_RG old_JJ ._. We_PPIS2 	are_VBR going_VVGK to_TO make_VVI 	more_DAR 
1681_tagged.txt	We_PPIS2 	are_VBR going_VVGK to_TO buy_VVI 	new_JJ 
1681_tagged.txt	desks_NN2 are_VBR too_RG small_JJ ._. We_PPIS2 	are_VBR going_VVGK to_TO change_VVI 	blackboards_NN2 ._. 
1758_tagged.txt	at_RR21 least_RR22 twice_RR weekly_JJ they_PPHS2 	are_VBR going_VVGK to_TO see_VVI 	the_AT 
1796_tagged.txt	We_PPIS2 	are_VBR going_VVGK to_TO buy_VVI 	new_JJ 
1796_tagged.txt	chairs_NN2 are_VBR too_RG big_JJ ._. We_PPIS2 	are_VBR going_VVGK to_TO buy_VVI 	new_JJ 
1796_tagged.txt	and_CC doors_NN2 ._. After_CS that_CST we_PPIS2 	are_VBR going_VVGK to_TO paint_VVI 	the_AT 
1796_tagged.txt	cloers_NN2 are_VBR white_JJ ._. Next_MD We_PPIS2 	are_VBR going_VVGK to_TO build_VVI 	tent_NN1 ._. 
1801_tagged.txt	bring_VV0 their_APPGE lunch_NN1 boxes_NN2 and_CC 	are_VBR going_VVGK to_TO heat_VVI 	their_APPGE 
1823_tagged.txt	at_RR21 least_RR22 twice_RR weekly_JJ they_PPHS2 	are_VBR going_VVGK to_TO see_VVI 	the_AT 
1844_tagged.txt	to_TO make_VVI sure_JJ that_CST we_PPIS2 	are_VBR going_VVGK to_TO raise_VVI 	great_JJ 
1896_tagged.txt	family_NN1 and_CC also_RR my_APPGE parents_NN2 	are_VBR going_VVGK to_TO fallow_VVI 	us_PPIO2 
1903_tagged.txt	you_PPY ._. For_REX21 example_REX22 if_CS you_PPY 	are_VBR going_VVGK to_TO study_VVI 	in_II 
